id,category,sub_category,question,answer,source
338,PCOS & Hormonal Health,PCOS and periods,Can PCOS start affecting periods soon after they begin?,"Signs can appear in the years after periods start, though diagnosis at that age is approached carefully. Cycles are often irregular for a while after they first begin. A doctor can advise whether assessment is needed now or later.",https://academic.oup.com/jcem/article/108/10/2447/7242360
339,PCOS & Hormonal Health,PCOS and periods,Is spotting between periods part of PCOS?,Unpredictable bleeding is among the patterns described in PCOS. But bleeding between periods can have other causes too. Report it to a doctor rather than assuming it is the PCOS.,https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
340,PCOS & Hormonal Health,PCOS and periods,Does PCOS affect how long my bleeding lasts?,"It can, as periods in PCOS may be heavy or unpredictable in length. Note in your record how many days you bleed as well as the dates. This helps the doctor see the pattern.",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
341,PCOS & Hormonal Health,PCOS and periods,Do I need to see someone if my periods suddenly change pattern?,"Yes, a clear change in your usual pattern is worth reporting. Timely diagnosis and treatment of menstrual problems is part of proper care. Do not wait for a year to see whether it settles.",https://www.who.int/news-room/fact-sheets/detail/menstrual-health
342,PCOS & Hormonal Health,PCOS and periods,How many women in the world have menstrual problems?,"Around two point one billion women and girls menstruate, and menstrual difficulties are very common among them. More than two in three have menstrual pain. You are not unusual for having problems.",https://www.who.int/news-room/fact-sheets/detail/menstrual-health
343,PCOS & Hormonal Health,PCOS and periods,Will my periods change as I get older with PCOS?,"PCOS symptoms can change over the course of life, and it is managed as a long term condition. Keep up regular checks rather than assuming it has resolved. Your doctor will adjust care over time.",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
344,PCOS & Hormonal Health,PCOS and periods,Does my daughter need checking if I have PCOS and her periods are irregular?,"Irregular cycles in the years after periods begin can be normal, and doctors are cautious about diagnosing at that age. But she should still be assessed and helped with her symptoms. Take her to a doctor and mention your own diagnosis.",https://academic.oup.com/jcem/article/108/10/2447/7242360
345,PCOS & Hormonal Health,PCOS and periods,Can hygiene practices affect my periods?,"Good menstrual hygiene protects against discomfort and infection but does not change the cycle itself. Access to clean materials, water and private facilities is part of menstrual health. Irregular cycles need medical assessment, not just hygiene changes.",https://www.who.int/news-room/fact-sheets/detail/menstrual-health
346,PCOS & Hormonal Health,PCOS and periods,Where should I go first about irregular periods?,"Start with your lady health worker or nearest health centre, who can refer you onward. Take a written record of your cycle dates. Do not delay because you think it is a small matter.",https://www.who.int/news-room/fact-sheets/detail/menstrual-health
347,PCOS & Hormonal Health,"PCOS, weight & insulin resistance",What is insulin resistance?,"It means the body does not respond properly to insulin, the hormone that controls blood sugar. It is common in PCOS and raises the risk of type two diabetes. It can be found with a blood test.",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
348,PCOS & Hormonal Health,"PCOS, weight & insulin resistance",Why is insulin resistance linked with PCOS?,Insulin resistance is one of the conditions that occurs more often in women with PCOS. It is part of why blood sugar testing is recommended at diagnosis. Knowing about it early allows it to be managed.,https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
349,PCOS & Hormonal Health,"PCOS, weight & insulin resistance",Does PCOS cause weight gain?,"Weight gain, particularly around the middle, is one of the recognised signs of PCOS. Not every woman with PCOS gains weight. The relationship works in both directions and is not simply about eating.",https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
350,PCOS & Hormonal Health,"PCOS, weight & insulin resistance",Can I have PCOS if I am thin?,"Yes. PCOS occurs in women of every size, and blood sugar testing is recommended regardless of age or weight. Being slim does not protect you from the linked risks. Ask to be assessed if you have the other signs.",https://academic.oup.com/jcem/article/108/10/2447/7242360
351,PCOS & Hormonal Health,"PCOS, weight & insulin resistance",Do thin women with PCOS still need blood sugar tests?,Yes. Testing at diagnosis is recommended for all adults and adolescents with PCOS regardless of weight. Weight is not a reliable guide to blood sugar. Ask for the test.,https://academic.oup.com/jcem/article/108/10/2447/7242360
352,PCOS & Hormonal Health,"PCOS, weight & insulin resistance",How is blood sugar tested in PCOS?,The most accurate method involves drinking a sugar solution and having blood checked afterwards. It is recommended at the time of diagnosis. Your doctor will tell you how to prepare.,https://academic.oup.com/jcem/article/108/10/2447/7242360
353,PCOS & Hormonal Health,"PCOS, weight & insulin resistance",How often should blood sugar be rechecked?,"Usually every one to three years, depending on your risk factors, and also when you are planning a pregnancy. Do not wait for symptoms. Regular testing is how problems are caught early.",https://academic.oup.com/jcem/article/108/10/2447/7242360
354,PCOS & Hormonal Health,"PCOS, weight & insulin resistance",Will I definitely get diabetes if I have PCOS?,No. PCOS raises the risk of type two diabetes but does not make it certain. Regular testing and lifestyle measures reduce the risk. Many women with PCOS never develop diabetes.,https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
355,PCOS & Hormonal Health,"PCOS, weight & insulin resistance",Does PCOS affect blood sugar during pregnancy?,Women with PCOS have a higher chance of developing diabetes during pregnancy. Blood sugar should be checked when planning a pregnancy. Tell your antenatal health worker about your PCOS.,https://www.who.int/news-room/fact-sheets/detail/polycystic-ovary-syndrome
356,PCOS & Hormonal Health,"PCOS, weight & insulin resistance",Should I have my cholesterol checked?,"Yes, a cholesterol test is recommended for all women with PCOS at diagnosis. How often it is repeated depends on the result and your other heart risks. Ask your doctor to explain your numbers.",https://academic.oup.com/jcem/article/108/10/2447/7242360
357,PCOS & Hormonal Health,"PCOS, weight & insulin resistance",Why is heart health part of PCOS care?,"PCOS is linked with high blood pressure, high cholesterol and cardiovascular disease. Checking blood pressure yearly and cholesterol at diagnosis is part of standard care. These checks protect your long term health.",https://academic.oup.com/jcem/article/108/10/2447/7242360
358,PCOS & Hormonal Health,"PCOS, weight & insulin resistance",How often should my blood pressure be checked?,"Every year if you have PCOS, and additionally when planning a pregnancy or fertility treatment. It takes only a moment at any health centre. High blood pressure often has no symptoms.",https://academic.oup.com/jcem/article/108/10/2447/7242360
359,PCOS & Hormonal Health,"PCOS, weight & insulin resistance",Is losing weight the answer to PCOS?,"Lifestyle measures are recommended for all women with PCOS, but the aim is broader than weight alone. Preventing further weight gain and improving health markers matters as much as the number. Extreme dieting is not recommended.",https://academic.oup.com/jcem/article/108/10/2447/7242360
360,PCOS & Hormonal Health,"PCOS, weight & insulin resistance",How much weight do I need to lose?,"There is no single target that applies to everyone. If weight loss is appropriate, a doctor or dietitian can set something realistic for your individual needs. Preventing further gain is itself a worthwhile goal.",https://academic.oup.com/jcem/article/108/10/2447/7242360
361,PCOS & Hormonal Health,"PCOS, weight & insulin resistance",Is there one best diet for PCOS?,No single diet has been shown to be better than others for PCOS. Sustainable healthy eating suited to your own preferences is what is recommended. Very restrictive diets are specifically discouraged.,https://academic.oup.com/jcem/article/108/10/2447/7242360
